--- TRADE LOG ---
2019-06-03 15:10:00+05:30 → 2019-06-26 14:45:00+05:30 | SHORT | Entry: ₹12088.85 | Exit: ₹11865.0 | PnL: ₹92.58 | Return: 1.85% | Capital Left: ₹52512.0
2019-06-27 09:50:00+05:30 → 2019-07-17 10:30:00+05:30 | SHORT | Entry: ₹11868.8 | Exit: ₹11699.15 | PnL: ₹71.47 | Return: 1.43% | Capital Left: ₹52583.47
2019-07-17 10:35:00+05:30 → 2019-07-19 12:20:00+05:30 | BUY | Entry: ₹11694.2 | Exit: ₹11469.7 | PnL: ₹-96.0 | Return: -1.92% | Capital Left: ₹52487.48
2019-07-19 12:25:00+05:30 → 2019-08-06 14:25:00+05:30 | SHORT | Entry: ₹11469.85 | Exit: ₹11012.1 | PnL: ₹199.53 | Return: 3.99% | Capital Left: ₹52687.01
2019-08-06 14:40:00+05:30 → 2019-08-13 14:45:00+05:30 | BUY | Entry: ₹10987.25 | Exit: ₹10943.45 | PnL: ₹-19.93 | Return: -0.4% | Capital Left: ₹52667.08
2019-08-13 14:55:00+05:30 → 2019-08-19 10:20:00+05:30 | SHORT | Entry: ₹10951.25 | Exit: ₹11134.45 | PnL: ₹-83.65 | Return: -1.67% | Capital Left: ₹52583.43
2019-08-19 10:40:00+05:30 → 2019-08-21 14:30:00+05:30 | BUY | Entry: ₹11134.95 | Exit: ₹10917.9 | PnL: ₹-97.46 | Return: -1.95% | Capital Left: ₹52485.97
2019-08-21 14:50:00+05:30 → 2019-08-23 09:15:00+05:30 | BUY | Entry: ₹10914.9 | Exit: ₹10672.3 | PnL: ₹-111.14 | Return: -2.22% | Capital Left: ₹52374.84
2019-08-23 09:55:00+05:30 → 2019-08-30 11:15:00+05:30 | BUY | Entry: ₹10696.05 | Exit: ₹10896.25 | PnL: ₹93.59 | Return: 1.87% | Capital Left: ₹52468.43
2019-08-30 11:20:00+05:30 → 2019-09-03 15:10:00+05:30 | BUY | Entry: ₹10891.95 | Exit: ₹10808.05 | PnL: ₹-38.52 | Return: -0.77% | Capital Left: ₹52429.91
2019-09-04 09:35:00+05:30 → 2019-09-17 13:25:00+05:30 | BUY | Entry: ₹10787.0 | Exit: ₹10860.25 | PnL: ₹33.95 | Return: 0.68% | Capital Left: ₹52463.86
2019-09-17 14:15:00+05:30 → 2019-09-25 13:25:00+05:30 | BUY | Entry: ₹10812.0 | Exit: ₹11443.8 | PnL: ₹292.14 | Return: 5.84% | Capital Left: ₹52756.01
2019-09-25 13:45:00+05:30 → 2019-10-09 15:25:00+05:30 | SHORT | Entry: ₹11452.1 | Exit: ₹11319.6 | PnL: ₹57.85 | Return: 1.16% | Capital Left: ₹52813.86
2019-10-10 09:20:00+05:30 → 2019-10-14 14:15:00+05:30 | SHORT | Entry: ₹11281.55 | Exit: ₹11418.25 | PnL: ₹-60.59 | Return: -1.21% | Capital Left: ₹52753.27
2019-10-14 14:25:00+05:30 → 2019-10-17 14:05:00+05:30 | SHORT | Entry: ₹11414.0 | Exit: ₹11556.4 | PnL: ₹-62.39 | Return: -1.25% | Capital Left: ₹52690.89
2019-10-17 14:10:00+05:30 → 2019-10-29 10:55:00+05:30 | SHORT | Entry: ₹11559.1 | Exit: ₹11735.7 | PnL: ₹-76.4 | Return: -1.53% | Capital Left: ₹52614.49
2019-10-29 11:15:00+05:30 → 2019-11-06 13:30:00+05:30 | SHORT | Entry: ₹11756.2 | Exit: ₹11984.55 | PnL: ₹-97.12 | Return: -1.94% | Capital Left: ₹52517.37
2019-11-06 13:45:00+05:30 → 2019-12-06 14:10:00+05:30 | BUY | Entry: ₹11983.0 | Exit: ₹11908.6 | PnL: ₹-31.05 | Return: -0.62% | Capital Left: ₹52486.33
2019-12-06 14:45:00+05:30 → 2019-12-13 13:20:00+05:30 | SHORT | Entry: ₹11922.1 | Exit: ₹12076.7 | PnL: ₹-64.84 | Return: -1.3% | Capital Left: ₹52421.49
2019-12-13 14:05:00+05:30 → 2020-01-09 10:30:00+05:30 | SHORT | Entry: ₹12081.9 | Exit: ₹12176.15 | PnL: ₹-39.0 | Return: -0.78% | Capital Left: ₹52382.49
2020-01-09 11:10:00+05:30 → 2020-02-04 10:15:00+05:30 | SHORT | Entry: ₹12177.8 | Exit: ₹11862.65 | PnL: ₹129.4 | Return: 2.59% | Capital Left: ₹52511.89
2020-02-04 10:20:00+05:30 → 2020-02-06 09:15:00+05:30 | SHORT | Entry: ₹11866.1 | Exit: ₹12127.65 | PnL: ₹-110.22 | Return: -2.2% | Capital Left: ₹52401.67
2020-02-06 09:20:00+05:30 → 2020-02-14 09:25:00+05:30 | SHORT | Entry: ₹12138.8 | Exit: ₹12238.5 | PnL: ₹-41.07 | Return: -0.82% | Capital Left: ₹52360.6
2020-02-14 09:50:00+05:30 → 2020-02-18 09:30:00+05:30 | BUY | Entry: ₹12215.05 | Exit: ₹11964.1 | PnL: ₹-102.71 | Return: -2.05% | Capital Left: ₹52257.89
2020-02-18 09:50:00+05:30 → 2020-02-20 11:45:00+05:30 | SHORT | Entry: ₹11973.45 | Exit: ₹12150.7 | PnL: ₹-74.02 | Return: -1.48% | Capital Left: ₹52183.87
2020-02-20 11:55:00+05:30 → 2020-03-02 14:00:00+05:30 | SHORT | Entry: ₹12150.1 | Exit: ₹11418.55 | PnL: ₹301.03 | Return: 6.02% | Capital Left: ₹52484.9
2020-03-02 14:30:00+05:30 → 2020-03-03 09:15:00+05:30 | SHORT | Entry: ₹11356.2 | Exit: ₹11293.65 | PnL: ₹27.54 | Return: 0.55% | Capital Left: ₹52512.44
2020-03-03 09:55:00+05:30 → 2020-03-04 13:40:00+05:30 | BUY | Entry: ₹11274.3 | Exit: ₹11096.3 | PnL: ₹-78.94 | Return: -1.58% | Capital Left: ₹52433.5
2020-03-04 14:35:00+05:30 → 2020-03-06 09:15:00+05:30 | BUY | Entry: ₹11131.15 | Exit: ₹10894.8 | PnL: ₹-106.17 | Return: -2.12% | Capital Left: ₹52327.33
2020-03-06 09:35:00+05:30 → 2020-03-11 09:25:00+05:30 | SHORT | Entry: ₹10956.9 | Exit: ₹10522.55 | PnL: ₹198.19 | Return: 3.96% | Capital Left: ₹52525.53
2020-03-11 09:35:00+05:30 → 2020-03-13 10:20:00+05:30 | SHORT | Entry: ₹10486.5 | Exit: ₹9115.45 | PnL: ₹653.72 | Return: 13.07% | Capital Left: ₹53179.24
2020-03-13 10:25:00+05:30 → 2020-03-13 14:15:00+05:30 | BUY | Entry: ₹9101.6 | Exit: ₹9887.65 | PnL: ₹431.86 | Return: 8.64% | Capital Left: ₹53611.1
2020-03-13 14:20:00+05:30 → 2020-03-16 09:15:00+05:30 | BUY | Entry: ₹9884.95 | Exit: ₹9506.95 | PnL: ₹-191.19 | Return: -3.82% | Capital Left: ₹53419.91
2020-03-16 09:20:00+05:30 → 2020-03-16 12:30:00+05:30 | BUY | Entry: ₹9442.4 | Exit: ₹9376.35 | PnL: ₹-34.97 | Return: -0.7% | Capital Left: ₹53384.93
2020-03-16 12:40:00+05:30 → 2020-03-16 14:10:00+05:30 | BUY | Entry: ₹9451.15 | Exit: ₹9261.25 | PnL: ₹-100.46 | Return: -2.01% | Capital Left: ₹53284.48
2020-03-16 14:15:00+05:30 → 2020-03-17 09:15:00+05:30 | BUY | Entry: ₹9259.65 | Exit: ₹9093.95 | PnL: ₹-89.48 | Return: -1.79% | Capital Left: ₹53195.0
2020-03-17 10:30:00+05:30 → 2020-03-17 14:20:00+05:30 | BUY | Entry: ₹9366.25 | Exit: ₹9167.15 | PnL: ₹-106.28 | Return: -2.13% | Capital Left: ₹53088.72
2020-03-17 14:45:00+05:30 → 2020-03-17 15:05:00+05:30 | BUY | Entry: ₹9170.1 | Exit: ₹8951.4 | PnL: ₹-119.26 | Return: -2.38% | Capital Left: ₹52969.46
2020-03-18 09:30:00+05:30 → 2020-03-18 11:35:00+05:30 | BUY | Entry: ₹8952.5 | Exit: ₹8763.95 | PnL: ₹-105.31 | Return: -2.11% | Capital Left: ₹52864.16
2020-03-18 11:50:00+05:30 → 2020-03-18 14:10:00+05:30 | BUY | Entry: ₹8723.1 | Exit: ₹8533.5 | PnL: ₹-108.68 | Return: -2.17% | Capital Left: ₹52755.48
2020-03-18 14:15:00+05:30 → 2020-03-19 10:55:00+05:30 | SHORT | Entry: ₹8584.3 | Exit: ₹8039.95 | PnL: ₹317.08 | Return: 6.34% | Capital Left: ₹53072.56
2020-03-19 11:25:00+05:30 → 2020-03-19 12:00:00+05:30 | BUY | Entry: ₹8216.6 | Exit: ₹8128.5 | PnL: ₹-53.61 | Return: -1.07% | Capital Left: ₹53018.95
2020-03-19 12:05:00+05:30 → 2020-03-19 13:05:00+05:30 | SHORT | Entry: ₹8162.5 | Exit: ₹8385.95 | PnL: ₹-136.89 | Return: -2.74% | Capital Left: ₹52882.07
2020-03-19 13:25:00+05:30 → 2020-03-19 13:55:00+05:30 | SHORT | Entry: ₹8279.65 | Exit: ₹8478.2 | PnL: ₹-119.9 | Return: -2.4% | Capital Left: ₹52762.16
2020-03-19 14:00:00+05:30 → 2020-03-20 09:20:00+05:30 | SHORT | Entry: ₹8506.65 | Exit: ₹8421.6 | PnL: ₹49.99 | Return: 1.0% | Capital Left: ₹52812.15
2020-03-20 10:10:00+05:30 → 2020-03-20 13:55:00+05:30 | BUY | Entry: ₹8357.1 | Exit: ₹8656.7 | PnL: ₹179.25 | Return: 3.58% | Capital Left: ₹52991.4
2020-03-20 15:05:00+05:30 → 2020-03-23 09:15:00+05:30 | BUY | Entry: ₹8725.7 | Exit: ₹8154.2 | PnL: ₹-327.47 | Return: -6.55% | Capital Left: ₹52663.94
2020-03-23 09:30:00+05:30 → 2020-03-23 10:55:00+05:30 | BUY | Entry: ₹8038.0 | Exit: ₹7836.3 | PnL: ₹-125.46 | Return: -2.51% | Capital Left: ₹52538.48
2020-03-23 12:15:00+05:30 → 2020-03-23 15:00:00+05:30 | BUY | Entry: ₹7717.15 | Exit: ₹7620.95 | PnL: ₹-62.33 | Return: -1.25% | Capital Left: ₹52476.15
2020-03-23 15:15:00+05:30 → 2020-03-24 09:25:00+05:30 | BUY | Entry: ₹7599.4 | Exit: ₹7811.85 | PnL: ₹139.77 | Return: 2.8% | Capital Left: ₹52615.92
2020-03-24 09:45:00+05:30 → 2020-03-24 15:00:00+05:30 | BUY | Entry: ₹7668.75 | Exit: ₹7752.45 | PnL: ₹54.57 | Return: 1.09% | Capital Left: ₹52670.49
2020-03-24 15:05:00+05:30 → 2020-03-25 11:40:00+05:30 | SHORT | Entry: ₹7783.85 | Exit: ₹7903.75 | PnL: ₹-77.02 | Return: -1.54% | Capital Left: ₹52593.47
2020-03-25 12:15:00+05:30 → 2020-03-25 12:50:00+05:30 | SHORT | Entry: ₹7945.15 | Exit: ₹8129.85 | PnL: ₹-116.23 | Return: -2.32% | Capital Left: ₹52477.24
2020-03-25 13:20:00+05:30 → 2020-03-25 14:25:00+05:30 | SHORT | Entry: ₹8241.5 | Exit: ₹8372.2 | PnL: ₹-79.3 | Return: -1.59% | Capital Left: ₹52397.94
2020-03-25 14:40:00+05:30 → 2020-03-26 11:30:00+05:30 | BUY | Entry: ₹8313.05 | Exit: ₹8509.05 | PnL: ₹117.89 | Return: 2.36% | Capital Left: ₹52515.84
2020-03-26 12:15:00+05:30 → 2020-03-26 13:30:00+05:30 | BUY | Entry: ₹8688.7 | Exit: ₹8548.85 | PnL: ₹-80.48 | Return: -1.61% | Capital Left: ₹52435.35
2020-03-26 13:35:00+05:30 → 2020-03-27 10:10:00+05:30 | BUY | Entry: ₹8541.1 | Exit: ₹8824.6 | PnL: ₹165.96 | Return: 3.32% | Capital Left: ₹52601.31
2020-03-27 10:15:00+05:30 → 2020-03-27 14:00:00+05:30 | SHORT | Entry: ₹8845.25 | Exit: ₹8727.6 | PnL: ₹66.51 | Return: 1.33% | Capital Left: ₹52667.82
2020-03-27 14:55:00+05:30 → 2020-03-31 09:15:00+05:30 | SHORT | Entry: ₹8668.1 | Exit: ₹8447.65 | PnL: ₹127.16 | Return: 2.54% | Capital Left: ₹52794.98
2020-03-31 09:45:00+05:30 → 2020-03-31 12:45:00+05:30 | SHORT | Entry: ₹8439.7 | Exit: ₹8595.2 | PnL: ₹-92.12 | Return: -1.84% | Capital Left: ₹52702.86
2020-03-31 12:55:00+05:30 → 2020-04-07 09:15:00+05:30 | SHORT | Entry: ₹8582.3 | Exit: ₹8415.2 | PnL: ₹97.35 | Return: 1.95% | Capital Left: ₹52800.21
2020-04-07 09:50:00+05:30 → 2020-04-07 12:25:00+05:30 | SHORT | Entry: ₹8451.15 | Exit: ₹8567.1 | PnL: ₹-68.6 | Return: -1.37% | Capital Left: ₹52731.61
2020-04-07 12:45:00+05:30 → 2020-04-07 14:45:00+05:30 | SHORT | Entry: ₹8608.2 | Exit: ₹8763.8 | PnL: ₹-90.37 | Return: -1.81% | Capital Left: ₹52641.24
2020-04-07 14:50:00+05:30 → 2020-04-08 09:40:00+05:30 | SHORT | Entry: ₹8768.25 | Exit: ₹8894.55 | PnL: ₹-72.02 | Return: -1.44% | Capital Left: ₹52569.23
2020-04-08 10:25:00+05:30 → 2020-04-08 11:40:00+05:30 | BUY | Entry: ₹9074.2 | Exit: ₹8888.6 | PnL: ₹-102.27 | Return: -2.05% | Capital Left: ₹52466.96
2020-04-08 12:25:00+05:30 → 2020-04-09 09:15:00+05:30 | SHORT | Entry: ₹8876.05 | Exit: ₹8970.0 | PnL: ₹-52.92 | Return: -1.06% | Capital Left: ₹52414.04
2020-04-09 09:35:00+05:30 → 2020-04-09 13:05:00+05:30 | SHORT | Entry: ₹9013.3 | Exit: ₹9107.6 | PnL: ₹-52.31 | Return: -1.05% | Capital Left: ₹52361.73
2020-04-09 13:10:00+05:30 → 2020-04-13 09:40:00+05:30 | BUY | Entry: ₹9081.25 | Exit: ₹8932.45 | PnL: ₹-81.93 | Return: -1.64% | Capital Left: ₹52279.8
2020-04-13 10:00:00+05:30 → 2020-04-15 09:15:00+05:30 | SHORT | Entry: ₹8939.45 | Exit: ₹9159.05 | PnL: ₹-122.82 | Return: -2.46% | Capital Left: ₹52156.98
2020-04-15 10:20:00+05:30 → 2020-04-16 12:10:00+05:30 | SHORT | Entry: ₹9231.5 | Exit: ₹9011.5 | PnL: ₹119.15 | Return: 2.38% | Capital Left: ₹52276.13
2020-04-16 12:20:00+05:30 → 2020-04-17 09:15:00+05:30 | SHORT | Entry: ₹9025.65 | Exit: ₹9270.25 | PnL: ₹-135.51 | Return: -2.71% | Capital Left: ₹52140.62
2020-04-17 09:20:00+05:30 → 2020-04-17 15:20:00+05:30 | SHORT | Entry: ₹9282.7 | Exit: ₹9288.9 | PnL: ₹-3.34 | Return: -0.07% | Capital Left: ₹52137.28
2020-04-20 09:15:00+05:30 → 2020-04-22 11:05:00+05:30 | SHORT | Entry: ₹9291.95 | Exit: ₹9096.85 | PnL: ₹104.98 | Return: 2.1% | Capital Left: ₹52242.27
2020-04-22 11:25:00+05:30 → 2020-04-23 09:50:00+05:30 | SHORT | Entry: ₹9093.9 | Exit: ₹9257.5 | PnL: ₹-89.95 | Return: -1.8% | Capital Left: ₹52152.32
2020-04-23 10:00:00+05:30 → 2020-04-24 15:00:00+05:30 | BUY | Entry: ₹9270.9 | Exit: ₹9149.85 | PnL: ₹-65.28 | Return: -1.31% | Capital Left: ₹52087.04
2020-04-24 15:05:00+05:30 → 2020-04-27 09:30:00+05:30 | SHORT | Entry: ₹9153.45 | Exit: ₹9334.7 | PnL: ₹-99.0 | Return: -1.98% | Capital Left: ₹51988.04
2020-04-27 10:10:00+05:30 → 2020-04-29 09:30:00+05:30 | SHORT | Entry: ₹9340.4 | Exit: ₹9455.0 | PnL: ₹-61.35 | Return: -1.23% | Capital Left: ₹51926.69
2020-04-29 09:40:00+05:30 → 2020-04-30 09:15:00+05:30 | SHORT | Entry: ₹9458.1 | Exit: ₹9750.15 | PnL: ₹-154.38 | Return: -3.09% | Capital Left: ₹51772.31
2020-04-30 09:25:00+05:30 → 2020-05-06 10:55:00+05:30 | SHORT | Entry: ₹9780.55 | Exit: ₹9328.05 | PnL: ₹231.32 | Return: 4.63% | Capital Left: ₹52003.63
2020-05-06 11:15:00+05:30 → 2020-05-11 09:15:00+05:30 | SHORT | Entry: ₹9324.85 | Exit: ₹9378.2 | PnL: ₹-28.61 | Return: -0.57% | Capital Left: ₹51975.03
2020-05-11 09:40:00+05:30 → 2020-05-11 15:00:00+05:30 | BUY | Entry: ₹9422.3 | Exit: ₹9231.35 | PnL: ₹-101.34 | Return: -2.03% | Capital Left: ₹51873.69
2020-05-11 15:20:00+05:30 → 2020-05-12 10:00:00+05:30 | BUY | Entry: ₹9240.6 | Exit: ₹9056.35 | PnL: ₹-99.7 | Return: -1.99% | Capital Left: ₹51773.99
2020-05-12 10:40:00+05:30 → 2020-05-14 09:15:00+05:30 | BUY | Entry: ₹9093.6 | Exit: ₹9238.35 | PnL: ₹79.58 | Return: 1.59% | Capital Left: ₹51853.58
2020-05-14 09:20:00+05:30 → 2020-05-19 10:15:00+05:30 | SHORT | Entry: ₹9254.85 | Exit: ₹8999.15 | PnL: ₹138.15 | Return: 2.76% | Capital Left: ₹51991.73
2020-05-19 10:25:00+05:30 → 2020-05-20 14:30:00+05:30 | SHORT | Entry: ₹9015.35 | Exit: ₹9072.15 | PnL: ₹-31.5 | Return: -0.63% | Capital Left: ₹51960.23
2020-05-20 14:40:00+05:30 → 2020-05-27 13:00:00+05:30 | SHORT | Entry: ₹9062.5 | Exit: ₹9161.1 | PnL: ₹-54.4 | Return: -1.09% | Capital Left: ₹51905.83
2020-05-27 13:20:00+05:30 → 2020-05-28 09:15:00+05:30 | SHORT | Entry: ₹9184.55 | Exit: ₹9385.55 | PnL: ₹-109.42 | Return: -2.19% | Capital Left: ₹51796.41
2020-05-28 09:40:00+05:30 → 2020-05-29 15:10:00+05:30 | SHORT | Entry: ₹9411.2 | Exit: ₹9590.55 | PnL: ₹-95.29 | Return: -1.91% | Capital Left: ₹51701.12
2020-06-01 09:20:00+05:30 → 2020-06-04 12:20:00+05:30 | BUY | Entry: ₹9799.45 | Exit: ₹9953.25 | PnL: ₹78.47 | Return: 1.57% | Capital Left: ₹51779.59
2020-06-04 12:35:00+05:30 → 2020-06-09 14:05:00+05:30 | BUY | Entry: ₹9969.85 | Exit: ₹10103.6 | PnL: ₹67.08 | Return: 1.34% | Capital Left: ₹51846.66
2020-06-09 14:20:00+05:30 → 2020-06-11 14:20:00+05:30 | BUY | Entry: ₹10102.9 | Exit: ₹9932.0 | PnL: ₹-84.58 | Return: -1.69% | Capital Left: ₹51762.08
2020-06-11 14:25:00+05:30 → 2020-06-12 09:15:00+05:30 | BUY | Entry: ₹9927.2 | Exit: ₹9638.05 | PnL: ₹-145.64 | Return: -2.91% | Capital Left: ₹51616.44
2020-06-12 09:25:00+05:30 → 2020-06-12 14:00:00+05:30 | SHORT | Entry: ₹9676.4 | Exit: ₹9874.85 | PnL: ₹-102.54 | Return: -2.05% | Capital Left: ₹51513.9
2020-06-12 14:30:00+05:30 → 2020-06-16 09:15:00+05:30 | SHORT | Entry: ₹9892.3 | Exit: ₹10029.05 | PnL: ₹-69.11 | Return: -1.38% | Capital Left: ₹51444.79
2020-06-16 09:25:00+05:30 → 2020-06-16 13:15:00+05:30 | BUY | Entry: ₹9995.4 | Exit: ₹9801.6 | PnL: ₹-96.94 | Return: -1.94% | Capital Left: ₹51347.85
2020-06-16 14:00:00+05:30 → 2020-06-18 14:05:00+05:30 | SHORT | Entry: ₹9861.8 | Exit: ₹10047.0 | PnL: ₹-93.9 | Return: -1.88% | Capital Left: ₹51253.95
2020-06-18 15:05:00+05:30 → 2020-06-24 14:45:00+05:30 | BUY | Entry: ₹10081.55 | Exit: ₹10323.05 | PnL: ₹119.78 | Return: 2.4% | Capital Left: ₹51373.74
2020-06-24 14:50:00+05:30 → 2020-07-14 10:50:00+05:30 | BUY | Entry: ₹10318.25 | Exit: ₹10654.1 | PnL: ₹162.75 | Return: 3.25% | Capital Left: ₹51536.49
2020-07-14 11:10:00+05:30 → 2020-07-15 10:25:00+05:30 | SHORT | Entry: ₹10628.35 | Exit: ₹10780.8 | PnL: ₹-71.71 | Return: -1.43% | Capital Left: ₹51464.78
2020-07-15 10:35:00+05:30 → 2020-07-17 10:20:00+05:30 | SHORT | Entry: ₹10788.45 | Exit: ₹10813.15 | PnL: ₹-11.45 | Return: -0.23% | Capital Left: ₹51453.33
2020-07-17 10:30:00+05:30 → 2020-07-20 09:45:00+05:30 | SHORT | Entry: ₹10812.45 | Exit: ₹11014.95 | PnL: ₹-93.64 | Return: -1.87% | Capital Left: ₹51359.69
2020-07-20 10:05:00+05:30 → 2020-07-22 12:15:00+05:30 | SHORT | Entry: ₹11008.75 | Exit: ₹11180.95 | PnL: ₹-78.21 | Return: -1.56% | Capital Left: ₹51281.48
2020-07-22 12:30:00+05:30 → 2020-07-30 14:15:00+05:30 | BUY | Entry: ₹11166.05 | Exit: ₹11091.3 | PnL: ₹-33.47 | Return: -0.67% | Capital Left: ₹51248.0
2020-07-30 15:05:00+05:30 → 2020-08-05 09:15:00+05:30 | SHORT | Entry: ₹11108.75 | Exit: ₹11186.2 | PnL: ₹-34.86 | Return: -0.7% | Capital Left: ₹51213.14
2020-08-05 09:35:00+05:30 → 2020-08-10 09:25:00+05:30 | SHORT | Entry: ₹11201.85 | Exit: ₹11307.0 | PnL: ₹-46.94 | Return: -0.94% | Capital Left: ₹51166.21
2020-08-10 09:50:00+05:30 → 2020-08-14 14:15:00+05:30 | BUY | Entry: ₹11308.5 | Exit: ₹11137.05 | PnL: ₹-75.8 | Return: -1.52% | Capital Left: ₹51090.41
2020-08-14 14:55:00+05:30 → 2020-08-31 11:45:00+05:30 | BUY | Entry: ₹11172.8 | Exit: ₹11537.95 | PnL: ₹163.4 | Return: 3.27% | Capital Left: ₹51253.81
2020-08-31 12:05:00+05:30 → 2020-09-03 09:15:00+05:30 | SHORT | Entry: ₹11571.3 | Exit: ₹11561.7 | PnL: ₹4.15 | Return: 0.08% | Capital Left: ₹51257.96
2020-09-03 09:40:00+05:30 → 2020-09-04 14:40:00+05:30 | BUY | Entry: ₹11555.65 | Exit: ₹11334.9 | PnL: ₹-95.52 | Return: -1.91% | Capital Left: ₹51162.44
2020-09-04 15:25:00+05:30 → 2020-09-10 11:50:00+05:30 | SHORT | Entry: ₹11358.35 | Exit: ₹11420.35 | PnL: ₹-27.29 | Return: -0.55% | Capital Left: ₹51135.15
2020-09-10 12:10:00+05:30 → 2020-09-21 14:00:00+05:30 | BUY | Entry: ₹11410.15 | Exit: ₹11375.8 | PnL: ₹-15.05 | Return: -0.3% | Capital Left: ₹51120.1
2020-09-21 14:50:00+05:30 → 2020-09-23 13:40:00+05:30 | BUY | Entry: ₹11293.9 | Exit: ₹11062.9 | PnL: ₹-102.26 | Return: -2.05% | Capital Left: ₹51017.83
2020-09-23 14:10:00+05:30 → 2020-09-25 14:10:00+05:30 | SHORT | Entry: ₹11054.3 | Exit: ₹11024.5 | PnL: ₹13.48 | Return: 0.27% | Capital Left: ₹51031.31
2020-09-25 14:45:00+05:30 → 2020-10-15 14:05:00+05:30 | BUY | Entry: ₹11058.0 | Exit: ₹11745.95 | PnL: ₹311.09 | Return: 6.22% | Capital Left: ₹51342.4
2020-10-15 14:40:00+05:30 → 2020-10-26 12:55:00+05:30 | BUY | Entry: ₹11718.5 | Exit: ₹11757.8 | PnL: ₹16.77 | Return: 0.34% | Capital Left: ₹51359.17
2020-10-26 13:45:00+05:30 → 2020-10-29 09:15:00+05:30 | BUY | Entry: ₹11778.05 | Exit: ₹11615.9 | PnL: ₹-68.83 | Return: -1.38% | Capital Left: ₹51290.34
2020-10-29 10:05:00+05:30 → 2020-11-25 15:00:00+05:30 | BUY | Entry: ₹11693.05 | Exit: ₹12856.85 | PnL: ₹497.64 | Return: 9.95% | Capital Left: ₹51787.98
2020-11-25 15:05:00+05:30 → 2020-12-21 14:20:00+05:30 | BUY | Entry: ₹12855.05 | Exit: ₹13488.3 | PnL: ₹246.33 | Return: 4.93% | Capital Left: ₹52034.31
2020-12-21 14:40:00+05:30 → 2021-01-18 09:30:00+05:30 | BUY | Entry: ₹13358.3 | Exit: ₹14340.2 | PnL: ₹367.53 | Return: 7.35% | Capital Left: ₹52401.84
2021-01-18 10:25:00+05:30 → 2021-01-22 11:20:00+05:30 | BUY | Entry: ₹14300.9 | Exit: ₹14456.1 | PnL: ₹54.26 | Return: 1.09% | Capital Left: ₹52456.1
2021-01-22 12:05:00+05:30 → 2021-01-27 09:15:00+05:30 | BUY | Entry: ₹14493.6 | Exit: ₹14168.5 | PnL: ₹-112.16 | Return: -2.24% | Capital Left: ₹52343.94
2021-01-27 09:50:00+05:30 → 2021-01-28 09:15:00+05:30 | BUY | Entry: ₹14129.5 | Exit: ₹13834.25 | PnL: ₹-104.49 | Return: -2.09% | Capital Left: ₹52239.45
2021-01-28 09:40:00+05:30 → 2021-02-01 11:45:00+05:30 | SHORT | Entry: ₹13880.25 | Exit: ₹13899.7 | PnL: ₹-7.01 | Return: -0.14% | Capital Left: ₹52232.44
2021-02-01 12:30:00+05:30 → 2021-02-01 13:25:00+05:30 | SHORT | Entry: ₹13869.85 | Exit: ₹14152.35 | PnL: ₹-101.84 | Return: -2.04% | Capital Left: ₹52130.6
2021-02-01 14:00:00+05:30 → 2021-02-02 09:15:00+05:30 | SHORT | Entry: ₹14166.0 | Exit: ₹14564.15 | PnL: ₹-140.55 | Return: -2.81% | Capital Left: ₹51990.06
2021-02-02 09:25:00+05:30 → 2021-02-03 11:20:00+05:30 | SHORT | Entry: ₹14642.3 | Exit: ₹14820.85 | PnL: ₹-60.97 | Return: -1.22% | Capital Left: ₹51929.08
2021-02-03 11:40:00+05:30 → 2021-02-08 09:15:00+05:30 | SHORT | Entry: ₹14803.85 | Exit: ₹15085.75 | PnL: ₹-95.2 | Return: -1.9% | Capital Left: ₹51833.88
2021-02-08 09:25:00+05:30 → 2021-02-15 09:25:00+05:30 | SHORT | Entry: ₹15098.7 | Exit: ₹15307.45 | PnL: ₹-69.14 | Return: -1.38% | Capital Left: ₹51764.75
2021-02-15 10:00:00+05:30 → 2021-02-18 12:20:00+05:30 | BUY | Entry: ₹15286.1 | Exit: ₹15113.5 | PnL: ₹-56.46 | Return: -1.13% | Capital Left: ₹51708.29
2021-02-18 12:30:00+05:30 → 2021-02-22 11:15:00+05:30 | BUY | Entry: ₹15114.95 | Exit: ₹14838.9 | PnL: ₹-91.32 | Return: -1.83% | Capital Left: ₹51616.97
2021-02-22 11:20:00+05:30 → 2021-02-26 09:15:00+05:30 | BUY | Entry: ₹14832.6 | Exit: ₹14841.5 | PnL: ₹3.0 | Return: 0.06% | Capital Left: ₹51619.97
2021-02-26 09:30:00+05:30 → 2021-03-01 10:20:00+05:30 | SHORT | Entry: ₹14909.7 | Exit: ₹14770.2 | PnL: ₹46.79 | Return: 0.94% | Capital Left: ₹51666.76
2021-03-01 10:25:00+05:30 → 2021-03-02 15:15:00+05:30 | SHORT | Entry: ₹14785.0 | Exit: ₹14949.15 | PnL: ₹-55.52 | Return: -1.11% | Capital Left: ₹51611.24
2021-03-02 15:20:00+05:30 → 2021-03-03 15:10:00+05:30 | SHORT | Entry: ₹14952.35 | Exit: ₹15247.7 | PnL: ₹-98.77 | Return: -1.98% | Capital Left: ₹51512.48
2021-03-03 15:20:00+05:30 → 2021-03-05 13:50:00+05:30 | BUY | Entry: ₹15248.7 | Exit: ₹14918.85 | PnL: ₹-108.16 | Return: -2.16% | Capital Left: ₹51404.32
